Active Ingredient,Days Until Expiry,Storage Temperature (°C),Warning Labels Present,Dissolution Rate (%),Disintegration Time (minutes),Impurity Level (%),Assay Purity (%),Safe/Not Safe,Disease/Use Case,Expiry Date
Ibuprofen,839.0,15.785342899131637,0.0,97.85029698302276,1.3749214015882956,0.2824414953655755,98.9925533370974,Safe,"Pain, Fever, Inflammation",2027-12-28 05:58:36.864528
Cetirizine,48.0,15.770383221638228,,92.49274352971112,20.510497962975023,0.2076274318141036,92.12725602974916,Not Safe,"Allergies, Cold Symptoms",2025-10-28 05:58:36.864528
Cetirizine,201.0,26.443100978603304,1.0,89.87560310264621,18.900446439407247,0.3431564517810079,101.4287498296679,Not Safe,"Allergies, Cold Symptoms",2026-03-30 05:58:36.864528
Atorvastatin,176.0,22.15222192615996,1.0,94.37643945088098,5.664530433715501,0.3569542737349443,106.62051104935384,Not Safe,High Cholesterol,2026-03-05 05:58:36.864528
Ciprofloxacin,541.0,29.718337984289057,1.0,93.4889965798492,12.05670243932176,0.2540402684826749,97.22915548416432,Safe,,2027-03-05 05:58:36.864528
Metformin,523.0,24.27621642044386,0.0,87.56493978551286,29.39695984381258,,109.31470033703218,Not Safe,Type-2 Diabetes,2027-02-15 05:58:36.864528
Amoxicillin,254.0,20.09867971945245,1.0,,5.162731742883974,0.0254495096546936,98.84762838009664,Safe,Bacterial Infections,2026-05-22 05:58:36.864528
Aspirin,480.0,,0.0,90.54136917533982,16.868826970609422,0.2846882832612578,100.51104925381728,Safe,"Pain, Inflammation, Heart Disease",2027-01-03 05:58:36.864528
Atorvastatin,273.0,26.46485112502881,0.0,96.56138862644865,17.598117477974057,0.3625307757919395,90.84793567107432,Not Safe,High Cholesterol,2026-06-10 05:58:36.864528
Aspirin,840.0,28.314209810795937,,88.47853477128949,,0.1502786914632255,104.33103729320744,Safe,"Pain, Inflammation, Heart Disease",2027-12-29 05:58:36.864528
Lisinopril,268.0,22.77044443830527,0.0,91.41915046403216,21.585513084084184,0.3895290034466034,100.11162900166433,Not Safe,,2026-06-05 05:58:36.864528
Ibuprofen,662.0,18.54421472920253,1.0,97.54796420021802,,,102.13359736663212,Safe,"Pain, Fever, Inflammation",2027-07-04 05:58:36.864528
Paracetamol,709.0,20.753797289399383,0.0,96.33193610093254,29.63952382682568,0.0693546454034853,95.74686610396986,Safe,"Fever, Mild Pain",2027-08-20 05:58:36.864528
Paracetamol,505.0,,0.0,94.38686970813391,23.193386026554272,0.2626111881050534,103.6345958342387,Safe,"Fever, Mild Pain",2027-01-28 05:58:36.864528
Lisinopril,702.0,21.224758763684385,1.0,95.40860187245332,2.9553610082806308,0.1255410170630316,102.70508153017155,Safe,,2027-08-13 05:58:36.864528
Omeprazole,399.0,17.07519290750688,1.0,99.84003835211428,14.996907484422888,0.1792524700094909,102.34875710967424,Safe,"Acid Reflux, Gastric Ulcers",2026-10-14 05:58:36.864528
,894.0,28.00699123541409,0.0,93.95114108846148,22.62029109621122,,95.09697635538018,Not Safe,,2028-02-21 05:58:36.864528
Amoxicillin,418.0,24.63578309137268,0.0,85.62560088620421,8.368123953025822,0.0674288769174201,101.55901984685808,Safe,Bacterial Infections,2026-11-02 05:58:36.864528
Aspirin,187.0,21.00285193633844,1.0,86.49712285253757,20.107041315836987,0.0601664262056732,98.44095571414849,Safe,"Pain, Inflammation, Heart Disease",2026-03-16 05:58:36.864528
Aspirin,81.0,26.51930686639409,0.0,88.18999591133934,5.036411313718764,0.1160491563279587,104.43828354830332,Safe,"Pain, Inflammation, Heart Disease",2025-11-30 05:58:36.864528
Paracetamol,409.0,21.20045792022168,1.0,90.02012967704991,13.809512630149246,0.3524452188035205,103.10460410238232,Not Safe,"Fever, Mild Pain",2026-10-24 05:58:36.864528
Lisinopril,485.0,26.79543245628614,0.0,87.35267144949691,10.246409930925198,0.3864227647182893,90.51982764208248,Not Safe,,2027-01-08 05:58:36.864528
Cetirizine,882.0,26.679718906957376,0.0,91.83687174396142,10.482061637638836,0.2513438851966977,108.59901560027684,Not Safe,"Allergies, Cold Symptoms",2028-02-09 05:58:36.864528
Cetirizine,156.0,17.16073416010957,1.0,88.54081313081642,19.15022598321186,0.1081306806337623,104.28741096623774,Safe,"Allergies, Cold Symptoms",2026-02-13 05:58:36.864528
Omeprazole,890.0,16.188717421568636,1.0,91.86710131647206,11.80167192734283,0.2598070621379182,96.6086889720742,Safe,"Acid Reflux, Gastric Ulcers",2028-02-17 05:58:36.864528
Cetirizine,547.0,17.52999873049049,1.0,82.10361282027978,7.651281699129365,0.1667027974922699,102.08650817862046,Not Safe,"Allergies, Cold Symptoms",2027-03-11 05:58:36.864528
Cetirizine,510.0,16.63275526195926,1.0,94.56079634903344,18.3297792012019,0.2712960220955009,102.1120784553494,Safe,"Allergies, Cold Symptoms",2027-02-02 05:58:36.864528
Omeprazole,456.0,23.732159050863103,0.0,95.44757035233933,6.286392803624874,0.2766031167646384,104.3791669387303,Safe,"Acid Reflux, Gastric Ulcers",2026-12-10 05:58:36.864528
Cetirizine,464.0,18.52922788685516,1.0,95.19268850251986,16.93399148291756,0.0849987825541731,99.2011711079292,Safe,"Allergies, Cold Symptoms",2026-12-18 05:58:36.864528
Lisinopril,793.0,28.063478401098564,0.0,88.66716407361058,5.487621174444925,0.1541978012336307,101.08997389456766,Safe,,2027-11-12 05:58:36.864528
Omeprazole,621.0,24.57668291089859,1.0,90.07480466295584,20.11920521899513,0.1045781900583227,90.46885622888112,Not Safe,"Acid Reflux, Gastric Ulcers",2027-05-24 05:58:36.864528
Ciprofloxacin,606.0,,0.0,94.16548583535362,2.8002669367004467,0.245437726594775,100.50127167241013,Safe,,2027-05-09 05:58:36.864528
Omeprazole,774.0,21.83625830105177,1.0,83.67701289505447,4.307898649146676,0.1666001021622878,96.41110926295356,Not Safe,"Acid Reflux, Gastric Ulcers",2027-10-24 05:58:36.864528
Metformin,32.0,28.83625241887093,0.0,95.77189376189526,27.13902038961461,0.2416814927270615,,Safe,Type-2 Diabetes,2025-10-12 05:58:36.864528
Amoxicillin,850.0,21.146305648991486,1.0,98.6859781194208,14.834116922930514,0.1663435282968375,100.4035610922609,Safe,Bacterial Infections,2028-01-08 05:58:36.864528
Metformin,967.0,22.610066025091623,1.0,92.07351317496592,14.990869720517177,0.490538991976476,93.35025683313545,Not Safe,Type-2 Diabetes,2028-05-04 05:58:36.864528
Aspirin,289.0,28.56239933031218,1.0,95.33271094789043,21.77078992285058,0.1093721774209828,107.63440425682606,Not Safe,"Pain, Inflammation, Heart Disease",2026-06-26 05:58:36.864528
Ibuprofen,331.0,21.794903284669765,0.0,98.13111384982672,15.396249700195089,0.2962726228535584,100.19367216834884,Safe,"Pain, Fever, Inflammation",2026-08-07 05:58:36.864528
Cetirizine,952.0,28.959297966564417,0.0,91.53850147852896,14.66694311114212,0.2245106500248481,102.19658028649027,Safe,"Allergies, Cold Symptoms",2028-04-19 05:58:36.864528
Cetirizine,230.0,26.683391570502472,1.0,80.43897263799047,24.51129616642836,0.4683639427693987,107.087998988137,Not Safe,"Allergies, Cold Symptoms",2026-04-28 05:58:36.864528
Ciprofloxacin,365.0,20.024408224572056,1.0,97.7454866701474,24.877818941623925,0.1865986699952274,98.15496959597694,Safe,,2026-09-10 05:58:36.864528
Paracetamol,709.0,20.753797289399383,0.0,96.33193610093254,29.63952382682568,0.0693546454034853,95.74686610396986,Safe,"Fever, Mild Pain",2027-08-20 05:58:36.864528
Aspirin,916.0,26.597243127465937,1.0,86.81546705774747,16.260238698174934,0.2284321629818337,90.16672693770296,Not Safe,"Pain, Inflammation, Heart Disease",2028-03-14 05:58:36.864528
Metformin,92.0,29.19697362694112,1.0,85.90546777133383,17.6023731555453,0.2428386247266406,104.34719161362236,Safe,Type-2 Diabetes,2025-12-11 05:58:36.864528
Cetirizine,193.0,26.223979226523845,1.0,83.1322491608853,26.672454018941032,0.3454985400275637,98.63499990372608,Not Safe,"Allergies, Cold Symptoms",2026-03-22 05:58:36.864528
Atorvastatin,244.0,28.71828849492545,1.0,80.22971386340807,9.42738973743568,0.0696096583412595,96.84349541100444,Not Safe,High Cholesterol,2026-05-12 05:58:36.864528
Amoxicillin,502.0,28.787548682310817,1.0,99.92650964620698,3.082534412426208,0.130688072576419,102.14975100431812,Safe,Bacterial Infections,2027-01-25 05:58:36.864528
Lisinopril,307.0,16.730334713770397,0.0,90.12958924398755,29.46410528914008,0.0280524731320322,95.63540137577968,Safe,,2026-07-14 05:58:36.864528
Lisinopril,597.0,21.88172919725536,1.0,93.33126634623488,3.499829907251616,0.0439274311001068,,Safe,,2027-04-30 05:58:36.864528
Amoxicillin,416.0,18.868424927210565,0.0,81.39653947082152,29.25257550963202,0.0201203209052491,94.1239611392229,Not Safe,Bacterial Infections,2026-10-31 05:58:36.864528
Metformin,32.0,28.83625241887093,0.0,,27.13902038961461,0.2416814927270615,98.36548375235596,Safe,Type-2 Diabetes,2025-10-12 05:58:36.864528
Omeprazole,272.0,16.94235146274243,1.0,84.58799091771223,16.792880662100163,0.4330460077427613,102.7053542445954,Not Safe,"Acid Reflux, Gastric Ulcers",2026-06-09 05:58:36.864528
Atorvastatin,415.0,19.18475710211509,0.0,96.40054467718473,2.017857425237305,0.1226614674525389,99.61019164916044,Safe,High Cholesterol,2026-10-30 05:58:36.864528
Aspirin,564.0,21.68344358939856,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe,"Pain, Inflammation, Heart Disease",2027-03-28 05:58:36.864528
Atorvastatin,332.0,15.25937341431806,0.0,95.2550777437488,7.889311722756725,0.17036109235764,97.60146098282746,Safe,High Cholesterol,2026-08-08 05:58:36.864528
Lisinopril,677.0,24.486875237441765,0.0,87.4591706940138,27.202977606481475,0.0738972197610365,93.08801676576664,Not Safe,,2027-07-19 05:58:36.864528
Aspirin,777.0,24.0109465036691,1.0,88.20836935814049,1.6049453619691012,0.1750700153826496,93.29631070775648,Not Safe,"Pain, Inflammation, Heart Disease",2027-10-27 05:58:36.864528
Ciprofloxacin,740.0,15.410462609454452,1.0,80.28362824995311,20.08738158131733,0.4192677948031562,97.9429679182725,Not Safe,,2027-09-20 05:58:36.864528
,631.0,29.33333793144494,0.0,98.48180640584772,6.28399725118722,0.4663380772260609,101.27594529854146,Not Safe,,2027-06-03 05:58:36.864528
Metformin,757.0,25.752141257657307,0.0,99.89819386462348,8.78722953130331,0.0271291307737127,100.59951709937016,Safe,Type-2 Diabetes,2027-10-07 05:58:36.864528
Amoxicillin,910.0,,1.0,98.4744518760494,10.600164588198323,0.1965370442021322,90.25340734663982,Not Safe,Bacterial Infections,2028-03-08 05:58:36.864528
Aspirin,564.0,21.68344358939856,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe,"Pain, Inflammation, Heart Disease",2027-03-28 05:58:36.864528
Ibuprofen,839.0,15.785342899131637,0.0,97.85029698302276,1.3749214015882956,0.2824414953655755,,Safe,"Pain, Fever, Inflammation",2027-12-28 05:58:36.864528
Lisinopril,78.0,17.53563055199036,0.0,94.40915160411151,17.670999377498227,0.2844361577145101,96.09831901178816,Safe,,2025-11-27 05:58:36.864528
Ciprofloxacin,611.0,17.748742722787618,1.0,95.17587230651088,19.4620190404992,0.2357408457625079,90.93095692352333,Not Safe,,2027-05-14 05:58:36.864528
Aspirin,234.0,18.9555672980374,0.0,96.55545612687266,4.372482093503784,0.4784058696913051,,Not Safe,"Pain, Inflammation, Heart Disease",2026-05-02 05:58:36.864528
Cetirizine,156.0,17.16073416010957,1.0,88.54081313081642,19.15022598321186,0.1081306806337623,104.28741096623774,Safe,"Allergies, Cold Symptoms",2026-02-13 05:58:36.864528
Paracetamol,566.0,19.80501011897877,0.0,95.65071845844204,4.843075735655782,0.0806690305190178,96.69903400905918,Safe,"Fever, Mild Pain",2027-03-30 05:58:36.864528
,593.0,18.50310628605622,1.0,98.76242603073244,,,100.32499469687428,Safe,,2027-04-26 05:58:36.864528
Aspirin,480.0,23.19520149616604,0.0,90.54136917533982,16.868826970609422,0.2846882832612578,100.51104925381728,Safe,"Pain, Inflammation, Heart Disease",2027-01-03 05:58:36.864528
Ibuprofen,807.0,22.99313465132818,1.0,85.43734520655794,12.12346937764556,0.411088519877363,91.1052549273306,Not Safe,"Pain, Fever, Inflammation",2027-11-26 05:58:36.864528
Lisinopril,492.0,19.737772122504246,1.0,91.81658704716408,19.33774092710179,0.3659568711287685,90.48989938312728,Not Safe,,2027-01-15 05:58:36.864528
Ciprofloxacin,483.0,19.903909016641386,1.0,89.76835560576924,22.683245007894783,0.0950921943156833,95.31311046753468,Safe,,2027-01-06 05:58:36.864528
Atorvastatin,241.0,17.720537235156183,,98.18321716786126,24.56712408983681,0.2972183394345946,,Safe,High Cholesterol,2026-05-09 05:58:36.864528
Amoxicillin,518.0,18.767094272834346,0.0,99.35366927126744,19.433835233312426,0.1180931933442908,91.24531148920582,Not Safe,Bacterial Infections,2027-02-10 05:58:36.864528
Metformin,632.0,20.656993839205136,1.0,93.63112394924404,18.95323414415264,0.0679238016647369,103.54599764593397,Safe,Type-2 Diabetes,2027-06-04 05:58:36.864528
Ciprofloxacin,383.0,15.477025400765994,1.0,92.36040553903808,10.173594857786114,0.3743787138445397,93.10176328719108,Not Safe,,2026-09-28 05:58:36.864528
Metformin,,,,86.22324755015373,25.718301764240472,,98.18391604814364,Safe,Type-2 Diabetes,
Omeprazole,117.0,22.323285276099835,0.0,99.35998073845032,,0.0515744516505209,92.68896132618308,Not Safe,"Acid Reflux, Gastric Ulcers",2026-01-05 05:58:36.864528
,717.0,29.94129096573706,1.0,94.36383208492308,10.570056690497337,0.3295901256318256,99.28888296403385,Not Safe,,2027-08-28 05:58:36.864528
Amoxicillin,142.0,15.165143063319524,,90.39577774969813,22.467050115026588,0.3107798496518223,107.9983557125108,Not Safe,Bacterial Infections,2026-01-30 05:58:36.864528
Ibuprofen,386.0,25.92164475019016,1.0,93.19721931619542,23.65055896529666,0.144224942773214,103.8250683575273,Safe,"Pain, Fever, Inflammation",2026-10-01 05:58:36.864528
Aspirin,916.0,26.597243127465937,1.0,86.81546705774747,16.260238698174934,0.2284321629818337,90.16672693770296,Not Safe,"Pain, Inflammation, Heart Disease",2028-03-14 05:58:36.864528
Metformin,130.0,18.04338050117887,0.0,85.64340520041118,26.8529285320885,0.3113631349766937,95.409400119994,Not Safe,Type-2 Diabetes,2026-01-18 05:58:36.864528
Amoxicillin,342.0,16.36240950339997,0.0,86.76232242155038,17.17038179159079,0.2110451930400399,104.04798326764492,Safe,Bacterial Infections,2026-08-18 05:58:36.864528
Omeprazole,625.0,21.471432646010225,0.0,97.4169813625142,4.362614192236864,0.0894178717719313,101.28384524906282,Safe,"Acid Reflux, Gastric Ulcers",2027-05-28 05:58:36.864528
,448.0,,1.0,86.1753861345851,19.42065684466453,0.3021109165317374,95.1545520501241,Not Safe,,2026-12-02 05:58:36.864528
Metformin,648.0,15.005875191962922,1.0,87.7443601850738,15.594086223663876,0.2056037626291376,90.66032963826352,Not Safe,Type-2 Diabetes,2027-06-20 05:58:36.864528
Cetirizine,156.0,17.16073416010957,1.0,88.54081313081642,19.15022598321186,0.1081306806337623,104.28741096623774,Safe,"Allergies, Cold Symptoms",2026-02-13 05:58:36.864528
Cetirizine,494.0,19.212280189736585,1.0,89.4893311594292,29.875250219180067,0.0992718724186354,98.83105043642968,Safe,"Allergies, Cold Symptoms",2027-01-17 05:58:36.864528
Metformin,947.0,27.381487246027834,1.0,99.54228169013167,18.8844846257862,0.022495358988247,104.32779166122506,Safe,Type-2 Diabetes,2028-04-14 05:58:36.864528
Aspirin,916.0,20.403269051858576,0.0,90.1607598270812,15.68645171317467,0.4080335311267623,107.70699320591544,Not Safe,"Pain, Inflammation, Heart Disease",2028-03-14 05:58:36.864528
Lisinopril,681.0,,1.0,92.53803705782286,21.09478263743905,0.2796552638733625,101.21910464050488,Safe,,2027-07-23 05:58:36.864528
Paracetamol,902.0,22.45092152827005,0.0,82.25209120064294,2.934664293336486,0.3608304819690014,95.16730283206728,Not Safe,"Fever, Mild Pain",2028-02-29 05:58:36.864528
Omeprazole,579.0,17.816616819173916,0.0,95.39870416057938,2.67168076778238,0.1109735670341707,96.34909185347506,Safe,"Acid Reflux, Gastric Ulcers",2027-04-12 05:58:36.864528
Omeprazole,583.0,22.132727221214857,1.0,89.01438816225564,26.680016575211933,0.182936803050749,95.70975768568807,Safe,"Acid Reflux, Gastric Ulcers",2027-04-16 05:58:36.864528
Aspirin,564.0,21.68344358939856,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe,"Pain, Inflammation, Heart Disease",2027-03-28 05:58:36.864528
Atorvastatin,681.0,18.0832136537822,1.0,85.44622014746668,6.631590245088868,0.4097118764229962,104.0074699048541,Not Safe,High Cholesterol,2027-07-23 05:58:36.864528
Aspirin,480.0,23.19520149616604,0.0,90.54136917533982,16.868826970609422,0.2846882832612578,100.51104925381728,Safe,"Pain, Inflammation, Heart Disease",2027-01-03 05:58:36.864528
Ibuprofen,78.0,20.08232541292309,1.0,91.30019002118183,17.31508304178157,0.4814812743815229,97.32752011198926,Not Safe,"Pain, Fever, Inflammation",2025-11-27 05:58:36.864528
Ibuprofen,78.0,20.08232541292309,1.0,91.30019002118183,17.31508304178157,0.4814812743815229,97.32752011198926,Not Safe,"Pain, Fever, Inflammation",2025-11-27 05:58:36.864528
Aspirin,735.0,20.28034843149524,0.0,93.06132033592138,1.4007314414468803,0.1313908611898188,100.67851379596306,Safe,"Pain, Inflammation, Heart Disease",2027-09-15 05:58:36.864528
Metformin,840.0,25.40418038768887,1.0,91.89351762964137,7.73729426831032,0.2737290773571253,102.29553215936184,Safe,Type-2 Diabetes,2027-12-29 05:58:36.864528
Ibuprofen,655.0,20.621729230945384,0.0,85.64712048441528,18.32765014932404,0.2655658014661212,94.64524320734093,Not Safe,"Pain, Fever, Inflammation",2027-06-27 05:58:36.864528
Atorvastatin,214.0,,1.0,96.26188277894433,26.585054916115457,0.0343943268866453,109.36282050683748,Not Safe,High Cholesterol,2026-04-12 05:58:36.864528
Ibuprofen,839.0,15.785342899131637,0.0,97.85029698302276,1.3749214015882956,0.2824414953655755,98.9925533370974,Safe,"Pain, Fever, Inflammation",2027-12-28 05:58:36.864528
Cetirizine,364.0,16.6799750934953,0.0,93.435957426953,,,103.15416481561049,Safe,"Allergies, Cold Symptoms",2026-09-09 05:58:36.864528
Ciprofloxacin,614.0,19.918225019452827,1.0,91.83260475228442,26.490947934562893,0.0730861778311404,99.7348202415778,Safe,,2027-05-17 05:58:36.864528
Ibuprofen,176.0,22.88134131152689,1.0,98.68188701819896,26.234503679616243,,107.00677158509812,Not Safe,"Pain, Fever, Inflammation",2026-03-05 05:58:36.864528
,638.0,18.852078910937493,1.0,93.69629263004344,2.388623800068069,0.0656503033833273,,Not Safe,,2027-06-10 05:58:36.864528
Omeprazole,456.0,23.732159050863103,0.0,95.44757035233933,,0.2766031167646384,104.3791669387303,Safe,"Acid Reflux, Gastric Ulcers",2026-12-10 05:58:36.864528
Lisinopril,681.0,24.956902472120102,1.0,92.53803705782286,21.09478263743905,0.2796552638733625,101.21910464050488,Safe,,2027-07-23 05:58:36.864528
Omeprazole,692.0,29.508037419066504,,92.73401907780112,10.95436570886438,0.2031684861528826,105.16087201050516,Not Safe,"Acid Reflux, Gastric Ulcers",2027-08-03 05:58:36.864528
Lisinopril,186.0,20.690304420964857,,95.61200896062688,24.264796476162545,0.2182012836866453,92.39090486262388,Not Safe,,2026-03-15 05:58:36.864528
Ibuprofen,70.0,23.65717204072501,0.0,87.41446746721691,17.653902656605336,0.1868523721190176,105.49134594052586,Not Safe,"Pain, Fever, Inflammation",2025-11-19 05:58:36.864528
Paracetamol,887.0,22.230176205881868,0.0,89.96082877294707,24.696449006540306,0.2671533930303846,109.72697274344932,Not Safe,"Fever, Mild Pain",2028-02-14 05:58:36.864528
Lisinopril,587.0,,0.0,93.89873337667686,5.099948569143356,0.1340946054487962,95.58344485385854,Safe,,2027-04-20 05:58:36.864528
Amoxicillin,633.0,19.8791646139344,1.0,,10.532200085298568,0.2199439572183459,95.0626383848886,Safe,Bacterial Infections,2027-06-05 05:58:36.864528
Ibuprofen,44.0,28.170604451116148,0.0,88.35067412681641,3.5224461928900457,0.2375589956554009,102.13951755660884,Safe,"Pain, Fever, Inflammation",2025-10-24 05:58:36.864528
Ciprofloxacin,946.0,23.961230120249432,0.0,81.29103090781598,17.08107586470639,0.1914830180475547,103.00345165123028,Not Safe,,2028-04-13 05:58:36.864528
Ibuprofen,,21.794903284669765,0.0,98.13111384982672,15.396249700195089,0.2962726228535584,100.19367216834884,Safe,"Pain, Fever, Inflammation",
Ibuprofen,46.0,19.08771575039096,,90.39812383824903,13.464408475004316,0.2685260270120271,105.72418956585868,Not Safe,"Pain, Fever, Inflammation",2025-10-26 05:58:36.864528
Atorvastatin,377.0,,,82.05222161688455,28.432586184406603,0.387657984480904,105.0926349830884,Not Safe,High Cholesterol,2026-09-22 05:58:36.864528
Ibuprofen,373.0,20.35583308993882,1.0,,14.015524434972114,0.1538980447452844,,Safe,"Pain, Fever, Inflammation",2026-09-18 05:58:36.864528
Paracetamol,927.0,22.377593545158906,1.0,92.02635758372772,,0.1986196070833692,100.1320413781456,Safe,"Fever, Mild Pain",2028-03-25 05:58:36.864528
Atorvastatin,603.0,16.928880274157184,1.0,92.38435332247276,27.88430643547008,0.0621307354163839,95.67802516362087,Safe,High Cholesterol,2027-05-06 05:58:36.864528
Lisinopril,683.0,23.86292195806168,0.0,98.14111733029166,4.89067762095784,0.1636392269114384,102.4128882313686,Safe,,2027-07-25 05:58:36.864528
Lisinopril,343.0,27.74459559282461,1.0,94.25888515552576,22.674524111904024,0.1139529426989832,104.69007304629385,Safe,,2026-08-19 05:58:36.864528
Atorvastatin,646.0,23.82704214193369,1.0,89.78656017759106,7.107263433575924,0.0247605477214739,96.29725149890236,Safe,High Cholesterol,2027-06-18 05:58:36.864528
Ibuprofen,211.0,23.74443007089377,0.0,89.36745377073969,19.236045352569544,0.4021791963972411,,Not Safe,"Pain, Fever, Inflammation",2026-04-09 05:58:36.864528
Amoxicillin,536.0,20.42441742082873,1.0,93.88351411883458,5.722489525810647,0.0478172679363526,91.08621947646634,Not Safe,Bacterial Infections,2027-02-28 05:58:36.864528
Amoxicillin,437.0,18.93379483628493,1.0,85.35712013339246,13.266400738945014,0.3242406330387179,105.71540283059684,Not Safe,Bacterial Infections,2026-11-21 05:58:36.864528
Atorvastatin,388.0,20.850146179749043,0.0,86.38562521612253,15.998506419958394,0.3524814551468643,107.97042746347016,Not Safe,High Cholesterol,2026-10-03 05:58:36.864528
Lisinopril,647.0,24.31698941266647,1.0,,21.021737978775143,0.0252370597676234,103.28564517865554,Safe,,2027-06-19 05:58:36.864528
Paracetamol,973.0,23.98706235105685,0.0,96.6360932925125,17.788770524770612,0.1265219936886914,96.5372346827209,Safe,"Fever, Mild Pain",2028-05-10 05:58:36.864528
Paracetamol,,24.13598161498364,1.0,94.95538259851892,4.414199554550174,0.1793060990014579,109.4526487368956,Not Safe,"Fever, Mild Pain",
Omeprazole,227.0,25.37609601035377,0.0,86.7994350922001,18.19511222883709,0.1724298643334479,109.8672868403638,Not Safe,"Acid Reflux, Gastric Ulcers",2026-04-25 05:58:36.864528
Ibuprofen,139.0,27.76353308452352,0.0,85.15891845481468,3.1469315352009284,0.0833454985885453,98.193276910936,Safe,"Pain, Fever, Inflammation",2026-01-27 05:58:36.864528
Omeprazole,793.0,29.100882091838056,1.0,84.77772361008618,7.839317448670105,0.1379271570725729,92.31657350207988,Not Safe,"Acid Reflux, Gastric Ulcers",2027-11-12 05:58:36.864528
Omeprazole,642.0,27.72503058500636,1.0,87.37792998575596,16.09516856046225,0.1691431698782417,96.1192770302952,Safe,"Acid Reflux, Gastric Ulcers",2027-06-14 05:58:36.864528
Cetirizine,633.0,18.26904088727999,0.0,80.25336966405312,2.8775607079999617,0.0734322378977287,108.5525783326033,Not Safe,"Allergies, Cold Symptoms",2027-06-05 05:58:36.864528
Atorvastatin,415.0,19.18475710211509,0.0,96.40054467718473,2.017857425237305,0.1226614674525389,99.61019164916044,Safe,High Cholesterol,2026-10-30 05:58:36.864528
Atorvastatin,473.0,28.15236807758649,0.0,97.31662006946009,18.53506345292532,0.3388772940754864,107.81501486216624,Not Safe,High Cholesterol,2026-12-27 05:58:36.864528
Ciprofloxacin,365.0,20.024408224572056,1.0,97.7454866701474,24.877818941623925,0.1865986699952274,98.15496959597694,Safe,,2026-09-10 05:58:36.864528
Atorvastatin,761.0,25.88485280124969,1.0,95.7316403599956,20.06989663790079,0.2633385205197383,106.28918369484435,Not Safe,High Cholesterol,2027-10-11 05:58:36.864528
Omeprazole,456.0,23.732159050863103,0.0,,6.286392803624874,0.2766031167646384,104.3791669387303,Safe,"Acid Reflux, Gastric Ulcers",2026-12-10 05:58:36.864528
Paracetamol,842.0,25.42099089488986,1.0,91.17004766014354,6.28626266960591,0.1344433610425215,102.66836595995504,Safe,"Fever, Mild Pain",2027-12-31 05:58:36.864528
Omeprazole,583.0,22.132727221214857,1.0,89.01438816225564,26.680016575211933,0.182936803050749,95.70975768568807,Safe,"Acid Reflux, Gastric Ulcers",2027-04-16 05:58:36.864528
Ibuprofen,500.0,28.38135714489497,1.0,97.06277008212872,20.52568223077167,0.3053606497376442,109.61733977000482,Not Safe,"Pain, Fever, Inflammation",2027-01-23 05:58:36.864528
Omeprazole,103.0,18.933082541385325,1.0,86.11205903613286,23.479491403739445,0.349473195476999,105.39833029696642,Not Safe,"Acid Reflux, Gastric Ulcers",2025-12-22 05:58:36.864528
Ibuprofen,662.0,18.54421472920253,1.0,97.54796420021802,14.859047811037463,0.0713215723093293,102.13359736663212,Safe,"Pain, Fever, Inflammation",2027-07-04 05:58:36.864528
Ciprofloxacin,483.0,19.903909016641386,1.0,89.76835560576924,22.683245007894783,0.0950921943156833,95.31311046753468,Safe,,2027-01-06 05:58:36.864528
Aspirin,564.0,21.68344358939856,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe,"Pain, Inflammation, Heart Disease",2027-03-28 05:58:36.864528
Atorvastatin,196.0,,0.0,87.06396983422408,19.39100193403893,0.1544688084424058,95.62815133857124,Safe,High Cholesterol,2026-03-25 05:58:36.864528
Omeprazole,272.0,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282784,Safe,"Acid Reflux, Gastric Ulcers",2026-06-09 05:58:36.864528
Cetirizine,452.0,24.32794109942065,0.0,83.31453708537872,5.629528611302842,0.4118591593557173,106.33934260390856,Not Safe,"Allergies, Cold Symptoms",2026-12-06 05:58:36.864528
Lisinopril,539.0,26.643625858772783,,92.54406494708972,27.573743006806883,0.3526946617292428,97.57859769413562,Not Safe,,2027-03-03 05:58:36.864528
Ibuprofen,839.0,15.785342899131637,0.0,97.85029698302276,1.3749214015882956,0.2824414953655755,98.9925533370974,Safe,"Pain, Fever, Inflammation",2027-12-28 05:58:36.864528
Cetirizine,452.0,24.32794109942065,0.0,83.31453708537872,5.629528611302842,0.4118591593557173,106.33934260390856,Not Safe,"Allergies, Cold Symptoms",2026-12-06 05:58:36.864528
Metformin,598.0,27.05181525251372,0.0,83.12374040806756,27.288852813080144,0.17370573005102,108.92718997379096,Not Safe,Type-2 Diabetes,2027-05-01 05:58:36.864528
Atorvastatin,354.0,26.81506619819008,1.0,93.34521110449572,18.10602813523425,0.0328014004835567,101.97627446945432,Safe,High Cholesterol,2026-08-30 05:58:36.864528
Lisinopril,779.0,15.30518483889607,0.0,94.55336948727718,20.023601214058623,,92.77620020472622,Not Safe,,2027-10-29 05:58:36.864528
